scheduler,enable_chunked_prefill,prefill_chunk_size,tmax,n_trials,throughput_qps,mean_ttft_s,mean_tbt_s,p95_rts_s,ci95_low_throughput_qps,ci95_high_throughput_qps,ci95_low_mean_ttft_s,ci95_high_mean_ttft_s,ci95_low_mean_tbt_s,ci95_high_mean_tbt_s,ci95_low_p95_rts_s,ci95_high_p95_rts_s
decode_prioritizing,0,,5000.0,100,1.995373217565755,2.2496645338915737,0.013221870749678117,7.095511820096551,1.9912634934246736,1.9994829417068365,2.2449076265558037,2.254421441227344,0.013212892153905623,0.01323084934545061,7.084186249484221,7.106837390708881
decode_prioritizing,1,8.0,5000.0,100,1.9652929840270348,44.66144537480327,0.013134516538950296,219.67676711213227,1.9609194914124208,1.9696664766416487,44.50599252511501,44.81689822449153,0.013124748266895301,0.013144284811005292,219.28149234830784,220.0720418759567
decode_prioritizing,1,16.0,5000.0,100,1.9795108827181318,21.85224572032085,0.013147739843427217,110.5991121381102,1.9760013290615859,1.9830204363746777,21.764613715377905,21.9398777252638,0.01313936050356495,0.013156119183289485,110.40502325168487,110.79320102453553
decode_prioritizing,1,32.0,5000.0,100,1.9899466880368297,10.414451995012824,0.013170755789247741,56.11970729254333,1.9857921587466312,1.9941012173270283,10.379396859577732,10.449507130447916,0.01316179405634063,0.013179717522154853,56.03982133699514,56.199593248091524
decode_prioritizing,1,64.0,5000.0,100,1.9951669496446434,5.63707823615351,0.013193506683736905,28.663595400674094,1.991355533577997,1.9989783657112896,5.616116364537604,5.658040107769415,0.01318444024354002,0.013202573123933789,28.613038689870205,28.714152111477983
decode_prioritizing,1,128.0,5000.0,100,1.998773703769063,3.243946926343777,0.013216660088764355,14.879089437841424,1.9947146016659152,2.0028328058722105,3.2346495740461987,3.2532442786413553,0.013208060561075412,0.013225259616453298,14.848195279170566,14.909983596512282
decode_prioritizing,1,256.0,5000.0,100,1.9993642180901767,2.571134038577833,0.013231218315452153,8.141696913131508,1.995658019593135,2.0030704165872186,2.5652877792090223,2.576980297946644,0.013223262581587156,0.01323917404931715,8.12438381956836,8.159010006694656
decode_prioritizing,1,512.0,5000.0,100,2.0003056626512166,2.2534664111128593,0.013233233040652903,7.103349283014531,1.9961767697674575,2.0044345555349756,2.2487517189527875,2.258181103272931,0.013224047340504173,0.013242418740801634,7.092515141057473,7.114183424971588
