Scheduler,QPS,Arrived,Done,TTFT_Avg,TBT_Avg,RTS_P95
hybrid_r0.10,1.996171230727711,1999.3,1999.3,0.101846147206219,0.014245320481005817,4.415800020622906
hybrid_r0.20,1.9961712307277109,1999.3,1999.3,0.10184614720621898,0.014245320481005817,4.415800020622906
hybrid_r0.30,1.996171230727711,1999.3,1999.3,0.10184614720621898,0.014245320481005817,4.415800020622906
hybrid_r0.40,1.9961712307277109,1999.3,1999.3,0.10184614720621898,0.014245320481005817,4.415800020622906
hybrid_r0.50,1.9961712307277109,1999.3,1999.3,0.10184614720621898,0.014245320481005817,4.415800020622906
hybrid_r0.60,1.9961712307277109,1999.3,1999.3,0.101846147206219,0.014245320481005817,4.415800020622906
hybrid_r0.70,1.9961712307277109,1999.3,1999.3,0.10184614720621898,0.014245320481005814,4.415800020622906
hybrid_r0.80,1.9961712307277109,1999.3,1999.3,0.10184614720621898,0.014245320481005817,4.415800020622906
hybrid_r0.90,1.996171230727711,1999.3,1999.3,0.10184614720621898,0.014245320481005817,4.415800020622906
