scheduler,t_max,throughput_qps,n_arrived,n_completed,mean_ttft,mean_tbt,mean_rts,p95_ttft,p95_tbt,p95_rts
decode_prioritizing,50.0,0.5277626180620065,98.45,98.45,36.2391605352554,0.04448406508344654,44.24498419840201,117.9263776190558,0.04601222949918927,126.4055183680656
decode_prioritizing,100.0,0.6613278966413337,197.88,197.88,58.335911505777695,0.04447775521962813,66.47325139625775,163.14972931419894,0.04614382697923053,171.72540613922058
decode_prioritizing,150.0,0.694066621679918,299.64,299.64,90.02330199972688,0.04444643850884355,98.07793249993848,221.91590114852949,0.046308637912677385,230.80577087139565
decode_prioritizing,200.0,0.7434114271451685,398.42,398.42,117.59789814141097,0.04439377748977456,125.63201731078244,261.26979326514606,0.04607414992823375,270.4363445100731
decode_prioritizing,250.0,0.7555771468646797,502.03,502.03,153.26678639785305,0.04435665834810773,161.3476588999763,319.17664235333814,0.04591583395476063,328.08615133852743
decode_prioritizing,300.0,0.7610378116894009,601.73,601.73,182.05820820395405,0.04431026400980506,190.1061419663747,374.1420708517769,0.04586596136712339,384.45447978369606
decode_prioritizing,350.0,0.7559485433630293,700.71,700.71,226.648643053253,0.044320813290459365,234.76324844164222,453.2224429991949,0.04571301125357566,463.41902595886177
decode_prioritizing,400.0,0.7817454746658611,795.11,795.11,248.38584126170397,0.044326008287347826,256.4315673296164,495.4121065447094,0.045764037688229633,504.6629537868736
decode_prioritizing,450.0,0.7832813359864395,899.75,899.75,287.2931106271727,0.044310950160556854,295.2913786805188,566.1407650394921,0.045710639362277906,574.93931460612
decode_prioritizing,500.0,0.7785691897857929,994.73,994.73,320.09817683555457,0.04426949456277035,328.14505992276077,638.7270811612846,0.04564317118808039,647.3737215901823
decode_prioritizing,550.0,0.7805788283206213,1101.49,1101.49,358.76455951096375,0.0443043893849727,366.8546830431258,712.8114353128826,0.04566689380022984,720.7000134376553
decode_prioritizing,600.0,0.7833117053963089,1200.17,1200.17,393.84449328100237,0.04428591472587068,401.86772742700043,780.3669838047022,0.04564097910406223,789.0767636054031
decode_prioritizing,650.0,0.7823578499355875,1301.99,1301.99,432.26272166215904,0.044307877237881765,440.3266233142266,861.016628236503,0.04563519065470462,869.5756299957396
decode_prioritizing,700.0,0.7923762700625887,1407.16,1407.16,469.1369208357617,0.04428071549497739,477.1857631143029,924.0116435517692,0.045634225582866825,932.0753732578814
